IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.243.183.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.238.6.102,80,80,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.218.204.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.218.1.163,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.243.169.63,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.76.189.102,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.210.244.38,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.217.50.252,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.210.174.156,80,80,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.243.234.9,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.210.156.6,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.218.174.118,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.219.201.8,8080,8080,false,SIN,Asia Pacific,Singapore,54,0.00
8.219.100.168,2086,2086,false,SIN,Asia Pacific,Singapore,54,0.00
47.236.83.239,8080,8080,false,SIN,Asia Pacific,Singapore,54,0.00
8.218.18.235,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.236.75.152,2082,2082,false,SIN,Asia Pacific,Singapore,54,0.00
8.210.175.109,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.218.174.118,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.218.22.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.218.211.17,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.76.49.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.243.255.224,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.76.225.255,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.218.136.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.76.222.57,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.219.83.71,2086,2086,false,SIN,Asia Pacific,Singapore,54,0.00
8.219.60.54,2095,2095,false,SIN,Asia Pacific,Singapore,54,0.00
47.236.83.239,2082,2082,false,SIN,Asia Pacific,Singapore,54,0.00
47.76.213.245,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.210.65.1,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.210.146.108,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.210.65.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.236.158.158,8880,8880,false,SIN,Asia Pacific,Singapore,54,0.00
47.242.7.162,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.218.155.238,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.219.132.64,2095,2095,false,SIN,Asia Pacific,Singapore,54,0.00
47.76.213.245,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.76.178.146,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.210.164.75,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.219.124.227,8080,8080,false,SIN,Asia Pacific,Singapore,54,0.00
8.219.103.65,2083,2083,true,SIN,Asia Pacific,Singapore,54,0.00
47.243.27.217,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,0.00
47.242.232.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.219.189.143,2086,2086,false,SIN,Asia Pacific,Singapore,55,0.00
47.236.93.176,8080,8080,false,SIN,Asia Pacific,Singapore,55,0.00
8.218.146.204,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.218.178.79,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.238.6.58,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.210.175.109,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.242.157.96,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.218.98.75,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.242.174.27,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.210.42.171,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.238.6.102,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.210.119.11,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.217.250.222,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.218.85.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.242.59.216,80,80,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.210.34.188,80,80,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.210.207.214,2052,2052,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.76.94.15,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.222.215.228,8880,8880,false,SIN,Asia Pacific,Singapore,55,0.00
47.236.180.24,8880,8880,false,SIN,Asia Pacific,Singapore,55,0.00
47.76.146.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.210.119.11,2052,2052,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.76.214.139,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.210.101.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.238.40.58,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.218.142.253,2052,2052,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.76.26.26,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.76.33.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.242.155.183,2052,2052,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.222.183.242,2082,2082,false,SIN,Asia Pacific,Singapore,55,0.00
47.76.33.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.219.107.135,2086,2086,false,SIN,Asia Pacific,Singapore,55,0.00
47.242.157.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.219.83.71,2052,2052,false,SIN,Asia Pacific,Singapore,55,0.00
47.76.49.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.243.51.171,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.210.3.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.219.99.169,2082,2082,false,SIN,Asia Pacific,Singapore,56,0.00
47.236.9.152,2086,2086,false,SIN,Asia Pacific,Singapore,56,0.00
8.219.50.180,2086,2086,false,SIN,Asia Pacific,Singapore,56,0.00
8.218.18.235,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.242.171.94,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.243.26.83,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.217.232.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.237.8.82,8080,8080,false,SIN,Asia Pacific,Singapore,56,0.00
8.218.48.92,80,80,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.236.253.41,2086,2086,false,SIN,Asia Pacific,Singapore,56,0.00
47.242.171.94,80,80,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.242.252.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.76.80.72,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.242.174.27,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.218.85.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.218.136.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.242.125.241,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.242.232.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.219.60.54,2087,2087,true,SIN,Asia Pacific,Singapore,57,0.00
47.243.86.79,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.218.207.169,2082,2082,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.210.164.75,2082,2082,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.57.245.232,80,80,false,SJC,North America,San Jose,57,0.00
47.243.255.224,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.219.99.169,2086,2086,false,SIN,Asia Pacific,Singapore,57,0.00
47.238.6.102,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.242.157.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.218.65.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.76.178.146,2095,2095,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.218.188.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.210.156.6,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.242.176.237,80,80,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.243.173.187,2082,2082,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.243.173.187,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.217.181.213,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.218.204.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.219.51.211,2095,2095,false,SIN,Asia Pacific,Singapore,57,0.00
47.76.77.103,2095,2095,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.222.214.231,2087,2087,true,SIN,Asia Pacific,Singapore,57,0.00
8.218.178.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.218.1.163,2095,2095,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.210.146.108,2052,2052,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.218.148.106,80,80,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.242.174.27,8080,8080,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.218.98.75,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.210.156.6,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.218.228.152,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.243.107.148,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.76.29.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.238.6.58,8080,8080,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.210.65.1,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,0.00
8.218.74.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.237.100.206,8080,8080,false,SIN,Asia Pacific,Singapore,58,0.00
47.76.77.103,80,80,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.210.65.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.219.200.145,8080,8080,false,SIN,Asia Pacific,Singapore,58,0.00
8.218.173.78,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.242.232.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.238.43.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.218.65.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.76.192.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.219.110.81,2095,2095,false,SIN,Asia Pacific,Singapore,59,0.00
47.237.11.182,8080,8080,false,SIN,Asia Pacific,Singapore,59,0.00
8.210.34.188,8880,8880,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.242.125.241,8880,8880,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.242.155.183,80,80,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.242.174.27,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.242.232.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.222.191.138,80,80,false,SIN,Asia Pacific,Singapore,59,0.00
8.210.101.157,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.218.228.152,2082,2082,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.218.174.118,80,80,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.219.78.1,2052,2052,false,SIN,Asia Pacific,Singapore,59,0.00
8.222.191.138,2052,2052,false,SIN,Asia Pacific,Singapore,59,0.00
8.210.174.156,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.237.95.146,80,80,false,SIN,Asia Pacific,Singapore,59,0.00
47.236.9.152,2095,2095,false,SIN,Asia Pacific,Singapore,59,0.00
8.222.208.38,2095,2095,false,SIN,Asia Pacific,Singapore,59,0.00
47.238.40.58,8880,8880,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.219.122.55,2082,2082,false,SIN,Asia Pacific,Singapore,59,0.00
8.218.204.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.217.106.47,80,80,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.218.142.253,2082,2082,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.242.171.94,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.243.90.180,80,80,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.76.94.15,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.218.146.204,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.222.249.190,2053,2053,true,SIN,Asia Pacific,Singapore,60,0.00
47.76.33.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.243.18.199,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,0.00
47.242.171.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.238.6.58,80,80,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.238.6.58,2086,2086,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.76.233.67,80,80,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.222.146.222,8080,8080,false,SIN,Asia Pacific,Singapore,60,0.00
8.210.43.213,8080,8080,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.236.75.152,2086,2086,false,SIN,Asia Pacific,Singapore,60,0.00
47.243.18.199,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.222.164.209,443,443,true,SIN,Asia Pacific,Singapore,60,0.00
8.218.126.53,2086,2086,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.236.102.102,2095,2095,false,SIN,Asia Pacific,Singapore,60,0.00
8.210.66.190,80,80,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.218.65.237,80,80,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.218.65.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.242.42.153,2082,2082,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.243.186.171,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,0.00
47.236.5.223,8880,8880,false,SIN,Asia Pacific,Singapore,61,0.00
47.76.192.24,8880,8880,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.217.50.252,2086,2086,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.218.142.253,2095,2095,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.236.232.148,2052,2052,false,SIN,Asia Pacific,Singapore,61,0.00
47.243.243.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.218.18.132,8880,8880,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.219.222.98,2082,2082,false,SIN,Asia Pacific,Singapore,61,0.00
47.243.107.148,2082,2082,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.242.176.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.236.10.100,80,80,false,SIN,Asia Pacific,Singapore,61,0.00
8.218.65.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.218.22.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.218.178.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.76.33.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.242.171.94,8080,8080,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.222.144.50,2052,2052,false,SIN,Asia Pacific,Singapore,62,0.00
8.218.228.152,2082,2082,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.219.106.156,2095,2095,false,SIN,Asia Pacific,Singapore,62,0.00
47.238.6.102,2082,2082,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.222.237.131,2095,2095,false,SIN,Asia Pacific,Singapore,62,0.00
8.218.52.115,8080,8080,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.219.40.37,8880,8880,false,SIN,Asia Pacific,Singapore,62,0.00
47.242.171.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.218.52.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.236.83.239,2052,2052,false,SIN,Asia Pacific,Singapore,62,0.00
8.218.173.78,8880,8880,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.243.255.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.218.173.78,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.242.42.153,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.219.193.202,8880,8880,false,SIN,Asia Pacific,Singapore,63,0.00
47.76.98.98,80,80,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.243.26.83,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,0.00
47.242.234.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.218.211.17,2082,2082,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.218.85.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.76.192.24,8880,8880,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.218.48.92,2082,2082,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.236.10.100,2086,2086,false,SIN,Asia Pacific,Singapore,63,0.00
47.242.157.96,2082,2082,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.218.173.78,80,80,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.210.42.171,8880,8880,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.76.214.139,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.242.42.153,8080,8080,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.219.191.40,8080,8080,false,SIN,Asia Pacific,Singapore,64,0.00
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.210.174.156,2082,2082,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.243.91.58,2095,2095,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.218.178.79,2082,2082,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.219.93.5,8880,8880,false,SIN,Asia Pacific,Singapore,64,0.00
8.217.147.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.236.169.164,2086,2086,false,SIN,Asia Pacific,Singapore,64,0.00
8.218.201.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.242.155.183,8080,8080,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.210.164.75,8080,8080,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.76.77.103,80,80,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.218.11.90,2052,2052,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.243.27.217,2082,2082,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.242.171.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.218.136.25,80,80,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.210.9.129,8080,8080,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.236.172.71,2095,2095,false,SIN,Asia Pacific,Singapore,65,0.00
47.242.234.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.76.159.146,80,80,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.242.17.250,80,80,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.243.26.83,80,80,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.76.26.26,2095,2095,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.243.26.83,2095,2095,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.238.40.58,2082,2082,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.236.172.71,8080,8080,false,SIN,Asia Pacific,Singapore,65,0.00
8.219.248.47,8880,8880,false,SIN,Asia Pacific,Singapore,65,0.00
47.242.7.162,2052,2052,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.243.169.63,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.243.26.83,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,0.00
47.242.157.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.218.243.95,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.217.251.62,2052,2052,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.210.100.23,2052,2052,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.222.193.65,2086,2086,false,SIN,Asia Pacific,Singapore,65,0.00
47.243.26.83,2096,2096,true,HKG,Asia Pacific,Hong Kong,65,0.00
47.236.165.25,8880,8880,false,SIN,Asia Pacific,Singapore,65,0.00
47.243.243.14,80,80,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.76.80.72,8880,8880,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.218.1.163,8880,8880,false,HKG,Asia Pacific,Hong Kong,66,0.00
47.242.176.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.219.51.211,2082,2082,false,SIN,Asia Pacific,Singapore,66,0.00
47.238.40.58,2095,2095,false,HKG,Asia Pacific,Hong Kong,66,0.00
47.242.54.157,80,80,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.218.126.53,8080,8080,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.222.237.131,8080,8080,false,SIN,Asia Pacific,Singapore,66,0.00
8.217.181.213,2095,2095,false,HKG,Asia Pacific,Hong Kong,66,0.00
47.242.171.94,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,0.00
8.218.126.53,2052,2052,false,HKG,Asia Pacific,Hong Kong,66,0.00
47.243.27.217,80,80,false,HKG,Asia Pacific,Hong Kong,66,0.00
47.243.90.180,2082,2082,false,HKG,Asia Pacific,Hong Kong,66,0.00
47.242.36.78,80,80,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.219.49.65,2086,2086,false,SIN,Asia Pacific,Singapore,67,0.00
8.218.143.10,8880,8880,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.217.181.213,2082,2082,false,HKG,Asia Pacific,Hong Kong,67,0.00
47.243.234.9,2095,2095,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.222.214.231,2083,2083,true,SIN,Asia Pacific,Singapore,67,0.00
8.219.201.245,8080,8080,false,SIN,Asia Pacific,Singapore,67,0.00
8.210.89.245,2086,2086,false,HKG,Asia Pacific,Hong Kong,67,0.00
47.236.10.182,2086,2086,false,SIN,Asia Pacific,Singapore,67,0.00
8.210.3.24,2082,2082,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.218.143.10,2052,2052,false,HKG,Asia Pacific,Hong Kong,67,0.00
47.236.75.113,2095,2095,false,SIN,Asia Pacific,Singapore,67,0.00
47.76.94.15,2086,2086,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.210.63.130,8080,8080,false,HKG,Asia Pacific,Hong Kong,67,0.00
47.76.32.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.218.155.238,2086,2086,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.218.204.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.218.136.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,0.00
47.236.205.188,2086,2086,false,SIN,Asia Pacific,Singapore,68,0.00
8.210.34.188,8880,8880,false,HKG,Asia Pacific,Hong Kong,68,0.00
47.243.139.243,80,80,false,HKG,Asia Pacific,Hong Kong,68,0.00
47.238.5.0,8880,8880,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.218.222.36,2086,2086,false,HKG,Asia Pacific,Hong Kong,68,0.00
47.237.8.82,80,80,false,SIN,Asia Pacific,Singapore,68,0.00
8.210.164.75,8080,8080,false,HKG,Asia Pacific,Hong Kong,68,0.00
47.236.10.182,8880,8880,false,SIN,Asia Pacific,Singapore,68,0.00
47.236.80.110,2082,2082,false,SIN,Asia Pacific,Singapore,69,0.00
47.76.192.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,69,0.00
8.210.192.93,8080,8080,false,HKG,Asia Pacific,Hong Kong,69,0.00
8.210.175.109,2095,2095,false,HKG,Asia Pacific,Hong Kong,69,0.00
8.218.155.238,2052,2052,false,HKG,Asia Pacific,Hong Kong,69,0.00
47.243.27.217,2086,2086,false,HKG,Asia Pacific,Hong Kong,69,0.00
8.218.201.73,8880,8880,false,HKG,Asia Pacific,Hong Kong,69,0.00
8.218.243.95,80,80,false,HKG,Asia Pacific,Hong Kong,69,0.00
8.218.98.75,8880,8880,false,HKG,Asia Pacific,Hong Kong,69,0.00
8.219.200.145,2082,2082,false,SIN,Asia Pacific,Singapore,70,0.00
47.242.234.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,70,0.00
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,70,0.00
47.76.32.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,70,0.00
8.218.65.171,8080,8080,false,HKG,Asia Pacific,Hong Kong,70,0.00
8.218.222.36,80,80,false,HKG,Asia Pacific,Hong Kong,70,0.00
8.210.245.224,2086,2086,false,HKG,Asia Pacific,Hong Kong,70,0.00
47.242.54.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,70,0.00
8.218.2.181,2082,2082,false,HKG,Asia Pacific,Hong Kong,70,0.00
8.218.143.10,2052,2052,false,HKG,Asia Pacific,Hong Kong,70,0.00
47.238.0.114,8080,8080,false,HKG,Asia Pacific,Hong Kong,70,0.00
47.238.40.58,2052,2052,false,HKG,Asia Pacific,Hong Kong,71,0.00
8.218.122.55,8080,8080,false,HKG,Asia Pacific,Hong Kong,71,0.00
47.237.0.31,2086,2086,false,SIN,Asia Pacific,Singapore,71,0.00
47.76.203.101,2082,2082,false,HKG,Asia Pacific,Hong Kong,71,0.00
8.222.164.209,8443,8443,true,SIN,Asia Pacific,Singapore,71,0.00
47.242.119.104,80,80,false,HKG,Asia Pacific,Hong Kong,71,0.00
8.218.8.142,8880,8880,false,HKG,Asia Pacific,Hong Kong,71,0.00
47.76.32.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,71,0.00
47.76.33.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,72,0.00
8.219.66.156,8080,8080,false,NRT,Asia Pacific,Tokyo,72,0.00
8.210.245.224,8880,8880,false,HKG,Asia Pacific,Hong Kong,72,0.00
47.238.5.0,2086,2086,false,HKG,Asia Pacific,Hong Kong,72,0.00
8.210.48.107,8880,8880,false,HKG,Asia Pacific,Hong Kong,72,0.00
47.242.183.7,8880,8880,false,HKG,Asia Pacific,Hong Kong,72,0.00
8.218.85.128,80,80,false,HKG,Asia Pacific,Hong Kong,73,0.00
8.210.101.157,2095,2095,false,HKG,Asia Pacific,Hong Kong,73,0.00
47.76.227.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,73,0.00
8.219.5.10,2086,2086,false,SIN,Asia Pacific,Singapore,73,0.00
