IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.243.139.243,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.219.42.72,80,80,false,SIN,Asia Pacific,Singapore,38,0.00
8.222.215.228,2086,2086,false,SIN,Asia Pacific,Singapore,38,0.00
8.210.85.222,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.48.92,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.3.198,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.176.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.65.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.55.134,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.254.120,2052,2052,false,SIN,Asia Pacific,Singapore,38,0.00
8.218.18.235,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.149.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.67.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.60.150,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.2.181,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.164.75,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.136.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.201.73,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.80.72,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.245.224,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.233.67,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.74.220,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.42.155,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.222.164.209,2082,2082,false,SIN,Asia Pacific,Singapore,38,0.00
8.217.159.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.67.28,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.18.132,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.222.57,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.178.79,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.219.191.110,8080,8080,false,SIN,Asia Pacific,Singapore,38,0.00
47.236.75.113,2095,2095,false,SIN,Asia Pacific,Singapore,38,0.00
47.76.214.139,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.9.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.149.28,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.7.162,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.222.36,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.169.15,80,80,false,SIN,Asia Pacific,Singapore,38,0.00
8.218.126.53,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.85.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.107.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.54.157,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.43.213,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.80.72,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.86.79,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.34.188,2096,2096,true,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.183.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.60.150,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.74.220,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.7.162,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.32.108,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.159.146,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.86.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.39.96,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.81.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.146.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.48.92,2096,2096,true,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.107.148,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.107.148,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.244.38,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.66.190,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.225.255,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.106.47,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.39.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.147.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.183.7,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.65.237,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.18.132,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.219.139.13,8880,8880,false,SIN,Asia Pacific,Singapore,38,0.00
47.243.206.150,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.66.3,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.213.245,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.146.108,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.237.95.140,2082,2082,false,SIN,Asia Pacific,Singapore,38,0.00
8.219.147.58,8880,8880,false,SIN,Asia Pacific,Singapore,38,0.00
47.243.183.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.238.43.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.17.250,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.237.0.31,8880,8880,false,SIN,Asia Pacific,Singapore,38,0.00
47.243.42.219,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.94.15,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.79.71,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.213.245,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.98.75,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.66.190,2087,2087,true,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.42.219,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.251.62,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.72.0,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.156.6,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.9.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.63.130,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.220.88,80,80,false,SIN,Asia Pacific,Singapore,39,0.00
8.218.181.189,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.21.65,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.146.204,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.107.109,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.214.139,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.55.134,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.43.82,8080,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.159.146,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.125.241,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.106.47,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.238.5.0,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.27.217,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.170.225,80,80,false,SIN,Asia Pacific,Singapore,39,0.00
47.76.233.67,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.206.150,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.155.238,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.49.246,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.237.86.185,8880,8880,false,SIN,Asia Pacific,Singapore,39,0.00
8.210.244.38,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.26.26,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.237.95.13,2082,2082,false,SIN,Asia Pacific,Singapore,39,0.00
8.218.222.36,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.5.154,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.238.5.0,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.154.218,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.238.35.50,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.3.198,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.225.255,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.91.58,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.26.26,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.204.76,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.238.35.50,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.238.5.0,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.98.75,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.245.86.230,2082,2082,false,SIN,Asia Pacific,Singapore,39,0.00
47.76.214.139,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.183.7,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.238.6.102,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.170.232,8080,8080,false,SIN,Asia Pacific,Singapore,39,0.00
47.242.174.27,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.227.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.66.190,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.222.208.38,2086,2086,false,SIN,Asia Pacific,Singapore,39,0.00
8.218.155.238,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.51.171,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.60.150,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.143.10,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.245.86.230,2095,2095,false,SIN,Asia Pacific,Singapore,39,0.00
47.243.74.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.54.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.207.214,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.234.127,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.225.255,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.8.142,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.213.245,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.176.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.238.35.50,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.81.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.27.217,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.107.148,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.212.12.98,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.132.64,2086,2086,false,SIN,Asia Pacific,Singapore,39,0.00
8.210.245.224,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.22.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.33.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.146.204,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.252.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.51.211,2086,2086,false,SIN,Asia Pacific,Singapore,39,0.00
8.222.244.192,2086,2086,false,SIN,Asia Pacific,Singapore,39,0.00
47.242.252.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.139.243,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.42.155,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.228.152,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.238.6.102,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.33.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.192.93,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.42.153,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.18.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.189.102,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.183.127,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.3.198,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.245.224,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.132.64,2086,2086,false,SIN,Asia Pacific,Singapore,39,0.00
8.210.175.109,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.243.95,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.100.23,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.74.220,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.225.255,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.234.9,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.74.220,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.222.249.190,2052,2052,false,SIN,Asia Pacific,Singapore,39,0.00
47.243.5.154,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.178.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.207.169,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.32.108,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.243.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.233.67,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.53.110,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.70.186,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.18.132,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.213.245,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.173.187,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.159.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.174.118,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.222.191.138,8880,8880,false,SIN,Asia Pacific,Singapore,39,0.00
47.242.7.162,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.52.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.29.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.139.243,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.219.237.250,2082,2082,false,SIN,Asia Pacific,Singapore,40,0.00
8.218.207.169,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.174.27,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.192.93,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.90.180,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.234.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.232.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.204.76,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.219.11.158,80,80,false,SIN,Asia Pacific,Singapore,40,0.00
47.243.42.155,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.5.154,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.237.0.31,2095,2095,false,SIN,Asia Pacific,Singapore,40,0.00
8.217.159.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.248.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.50.252,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.164.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.207.60,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.188.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.146.108,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.157.96,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.37.57,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.201.73,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.53.110,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.238.40.58,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.122.55,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.149.28,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.169.63,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.206.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.204.128,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.245.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.7.162,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.219.220.88,2082,2082,false,SIN,Asia Pacific,Singapore,40,0.00
47.243.26.83,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.98.98,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.148.106,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.53.110,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.236.97.90,2086,2086,false,SIN,Asia Pacific,Singapore,40,0.00
8.218.228.152,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.238.6.102,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.157.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.18.132,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.222.249.190,80,80,false,SIN,Asia Pacific,Singapore,40,0.00
8.218.18.132,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.244.38,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.173.78,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.146.204,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.123.243,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.52.115,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.11.90,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.136.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.91.58,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.34.188,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.219.194.170,8880,8880,false,SIN,Asia Pacific,Singapore,40,0.00
47.243.139.243,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.79.71,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.49.34,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.85.222,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.212.12.98,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.1.163,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.139.85,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.250.5,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.178.79,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.107.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.18.132,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.236.145.85,2052,2052,false,SIN,Asia Pacific,Singapore,40,0.00
47.243.51.171,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.252.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.91.121,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.74.220,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.101.157,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.8.142,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.227.128,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.192.24,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.183.7,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.245.118.70,2095,2095,false,SIN,Asia Pacific,Singapore,40,0.00
47.76.203.101,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.18.199,2096,2096,true,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.192.24,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.222.222.64,2052,2052,false,SIN,Asia Pacific,Singapore,40,0.00
8.219.161.129,2095,2095,false,SIN,Asia Pacific,Singapore,40,0.00
8.219.193.202,2095,2095,false,SIN,Asia Pacific,Singapore,40,0.00
47.76.225.255,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.29.115,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.188.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.227.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.11.90,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.189.102,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.227.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.236.9.152,2086,2086,false,SIN,Asia Pacific,Singapore,40,0.00
47.242.176.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.66.190,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.219.50.180,2082,2082,false,SIN,Asia Pacific,Singapore,40,0.00
8.218.18.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.146.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.238.40.58,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.90.180,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.225.255,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.85.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.233.67,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.245.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.65.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.206.150,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.192.93,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.183.7,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.234.9,2096,2096,true,HKG,Asia Pacific,Hong Kong,40,0.00
8.219.99.169,2086,2086,false,SIN,Asia Pacific,Singapore,40,0.00
47.243.27.217,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.203.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.125.241,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.66.3,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.39.96,2083,2083,true,HKG,Asia Pacific,Hong Kong,40,0.00
47.238.40.58,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.222.181.117,2082,2082,false,SIN,Asia Pacific,Singapore,40,0.00
47.243.183.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.255.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.219.93.5,2052,2052,false,SIN,Asia Pacific,Singapore,41,0.00
47.242.42.153,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.80.72,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.238.43.79,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.222.36,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.174.27,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.32.108,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.245.224,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.219.78.188,2082,2082,false,SIN,Asia Pacific,Singapore,41,0.00
47.236.123.133,8880,8880,false,SIN,Asia Pacific,Singapore,41,0.00
47.76.227.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.236.144.48,8080,8080,false,SIN,Asia Pacific,Singapore,41,0.00
47.238.43.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.192.24,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.60.150,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.188.129,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.236.149.107,80,80,false,SIN,Asia Pacific,Singapore,41,0.00
47.243.139.85,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.238.0.114,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.174.27,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.67.28,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.219.106.156,2095,2095,false,SIN,Asia Pacific,Singapore,41,0.00
47.236.144.156,8080,8080,false,SIN,Asia Pacific,Singapore,41,0.00
47.242.232.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.219.174.142,2052,2052,false,SIN,Asia Pacific,Singapore,41,0.00
8.218.98.75,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.193.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.245.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.238.6.58,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
